Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
0,0,0,0,29,582,0.006896552,0.020689655,0,0,May,2,2,5,4,Returning_Visitor,FALSE
5,94.6,0,0,69,2222.419048,0.005092593,0.01496142,0,0,Oct,1,1,3,2,Returning_Visitor,FALSE
5,152.1,0,0,27,1474.533333,0.014814815,0.030123457,27.89717093,0,Oct,3,3,6,1,Returning_Visitor,TRUE
1,183,0,0,28,586.3722222,0,0.004021164,0,0,Dec,3,2,6,10,Returning_Visitor,FALSE
0,0,0,0,24,566.7272727,0.026086957,0.052318841,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE
2,270,3,228.5,13,2451,0,0.021428571,42.22150549,0,Nov,2,2,4,2,Returning_Visitor,FALSE
4,275.1,1,16.6,229,6984.611525,0.017126437,0.021755245,0.780905815,0,Aug,3,2,8,13,Returning_Visitor,FALSE
10,175.3333333,0,0,88,2638.244429,0.004395604,0.022464739,8.27583441,0,Nov,1,1,8,10,Returning_Visitor,TRUE
0,0,0,0,51,2786.916667,0.003921569,0.011764706,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,1,125,12,332,0,0.023076923,0,0,May,2,2,4,4,Returning_Visitor,FALSE
1,0,0,0,20,809,0.00952381,0.028571429,25.75735474,0,Dec,2,5,1,1,Returning_Visitor,FALSE
4,136,0,0,31,1141.833333,0,0.006060606,10.63449802,0,Mar,1,1,1,1,Returning_Visitor,FALSE
0,0,2,15.2,19,1227.153333,0.00952381,0.04399093,0,0,Sep,1,1,1,2,Returning_Visitor,TRUE
2,92,2,59.5,39,2207.757143,0.009756098,0.023577236,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE
8,85.5,0,0,41,1135.860714,0,0.025876068,11.87691429,1,May,2,2,1,2,Returning_Visitor,TRUE
5,115.375,0,0,20,473.5,0.026111111,0.028996212,14.88419318,0,Dec,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,60,2072.605556,0.013793103,0.016833856,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE
7,134.625,0,0,14,1010.375,0.011764706,0.058823529,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
3,99,0,0,23,831.6904762,0.004166667,0.019444444,0,0,May,3,2,4,13,Returning_Visitor,FALSE
0,0,0,0,10,274.3,0,0.06,0,0,June,2,2,4,3,Returning_Visitor,FALSE
0,0,0,0,6,203,0.1,0.108333333,0,0,May,1,1,3,4,Returning_Visitor,FALSE
0,0,0,0,3,8,0,0.066666667,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
12,295.9619048,1,0,45,2033.845238,0,0.007154088,21.23244876,0,Nov,2,2,9,2,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.8,May,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,10,130.1666667,0.055555556,0.083333333,26.66133333,0,Mar,3,2,1,8,Returning_Visitor,FALSE
0,0,0,0,9,145,0.066666667,0.122222222,0,0.8,May,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,36,319.5,0.047777778,0.088888889,0,0,May,2,2,3,1,Returning_Visitor,FALSE
1,32.7,0,0,27,687.1966667,0,0.019393939,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE
10,815.7666667,3,618,129,6657.151362,0.010917582,0.022102102,0,0.4,May,2,2,2,2,Returning_Visitor,FALSE
5,103,0,0,16,399,0.021052632,0.056140351,0,0,May,2,5,1,19,Returning_Visitor,FALSE
10,305.905303,1,89.95454545,101,6038.244769,0.001904762,0.019112158,51.36077038,0,Nov,2,4,3,2,Returning_Visitor,TRUE
4,64.46428571,0,0,29,1414.589286,0,0.0125,21.05431578,0,Dec,2,2,1,2,Returning_Visitor,FALSE
1,6.5,0,0,10,511.25,0,0.007407407,7.848538778,0,Dec,2,5,3,8,New_Visitor,TRUE
10,291.2357143,0,0,36,940.1044266,0,0.002845528,87.30695843,0,Aug,2,2,2,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,3,6,0.066666667,0.133333333,0,0.6,May,2,2,1,1,Returning_Visitor,FALSE
3,52.75,0,0,69,909.1548701,0.002857143,0.012225275,8.086657063,0,Dec,2,2,1,7,Returning_Visitor,FALSE
0,0,0,0,4,76,0.05,0.1,0,0,Feb,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,30,397,0,0.02,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE
6,90.1,0,0,35,643.05,0,0.015789474,0,0,Oct,1,1,3,4,Returning_Visitor,TRUE
1,101,0,0,4,100.5,0,0.04,0,0,May,3,3,1,3,New_Visitor,TRUE
0,0,0,0,11,123,0,0.036363636,0,0,May,2,2,4,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
10,214.7833333,3,30.2,52,1968.942963,0.004166667,0.023015892,17.75267237,0,June,3,3,3,2,Returning_Visitor,TRUE
0,0,0,0,76,2854.783333,0.005866667,0.019555556,0,0,May,2,2,3,4,Returning_Visitor,FALSE
0,0,0,0,7,17,0.085714286,0.142857143,0,0,May,2,4,3,3,Returning_Visitor,FALSE
0,0,0,0,5,74,0,0.08,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE
5,436,0,0,7,26,0.066666667,0.075,0,0,May,3,2,2,13,Returning_Visitor,FALSE
0,0,0,0,4,173.5,0,0.05,0,0,Mar,3,3,4,3,Returning_Visitor,TRUE
0,0,0,0,12,218.5,0,0.045833333,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE
2,110.8,0,0,6,85.76666667,0,0.028571429,59.57182786,0,Aug,1,1,1,4,Returning_Visitor,FALSE
3,94,2,125,55,1970.844805,0,0.001724138,96.25511582,0,Mar,2,4,1,2,New_Visitor,TRUE
0,0,0,0,25,770.0285714,0.0112,0.034933333,0,0,Mar,3,2,8,10,Returning_Visitor,FALSE
3,77.33333333,2,7,24,1051.291667,0,0.014814815,0,0,Dec,2,13,9,20,Returning_Visitor,FALSE
0,0,0,0,10,229.25,0,0.06,0,0,Mar,1,1,6,2,Returning_Visitor,FALSE
0,0,0,0,4,46.25,0,0.1,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
3,232.9,7,646,83,5448.994444,0.008888889,0.023535354,0,0,May,2,2,2,13,Returning_Visitor,FALSE
7,161,3,775.5,19,4996.666667,0.008,0.026,14.10053333,0,Mar,2,4,8,2,Returning_Visitor,FALSE
0,0,0,0,11,555.625,0.018181818,0.054545455,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,2,56.5,0,0.05,0,0,Nov,8,2,1,3,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,5,20,Returning_Visitor,FALSE
0,0,0,0,4,32,0,0.05,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE
0,0,0,0,11,212.9166667,0,0.009090909,0,0,Nov,3,2,5,2,New_Visitor,FALSE
3,69.6,0,0,9,199.1333333,0,0.006060606,0,0,Jul,1,1,1,2,New_Visitor,FALSE
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0,0,Mar,2,2,2,2,Returning_Visitor,FALSE
6,88.75,0,0,22,757.375,0.001481481,0.042222222,27.97632918,0,Nov,2,2,1,2,Returning_Visitor,FALSE
5,28,0,0,6,80,0,0.028571429,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE
1,0,0,0,0,0,0.2,0.2,0,0,May,1,1,1,2,Returning_Visitor,FALSE
8,466.6166667,5,81.4,25,1220.175,0.02,0.040444444,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE
6,352.5,0,0,21,696.6666667,0,0.0125,75.06781572,0,Mar,2,2,6,10,New_Visitor,TRUE
1,92,0,0,117,13158.66667,0.006896552,0.041810345,0,0,May,2,6,4,4,Returning_Visitor,TRUE
0,0,0,0,40,1090.566667,0.018392857,0.041198413,0,0,May,2,4,1,6,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,1,Returning_Visitor,FALSE
2,15,0,0,7,620.5,0.028571429,0.085714286,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,7,47,0,0.028571429,0,0,Nov,2,2,4,8,Returning_Visitor,FALSE
0,0,0,0,22,987.6,0.009090909,0.015151515,0,0,Oct,2,2,1,4,Returning_Visitor,TRUE
0,0,0,0,17,85.66666667,0.023529412,0.080392157,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
3,63.4,1,0,26,1115.4,0.061494253,0.087060755,0,0,Aug,3,2,6,13,Returning_Visitor,TRUE
0,0,0,0,27,910,0.007407407,0.011111111,0,0,Nov,4,2,1,3,New_Visitor,TRUE
0,0,0,0,37,5208.65,0,0.01829932,0,0,Nov,2,2,1,6,Returning_Visitor,FALSE
4,103.5,0,0,28,884.8040616,0,0.011326165,0,0,May,1,1,1,4,Returning_Visitor,FALSE
0,0,0,0,16,431.5,0.05625,0.092083333,0,0.2,May,3,2,1,13,Returning_Visitor,FALSE
2,22,0,0,25,436.5,0.008,0.024,0,0.2,Feb,2,4,1,1,Returning_Visitor,FALSE
3,49.5,0,0,68,2853.020833,0.008823529,0.012826797,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
4,93.6,0,0,8,69.4,0.090909091,0.103030303,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE
6,90.1,0,0,35,643.05,0,0.015789474,0,0,Oct,1,1,3,4,Returning_Visitor,TRUE
0,0,0,0,4,123.3,0,0,67.98927956,0,Oct,1,1,1,2,Returning_Visitor,FALSE
4,61,0,0,14,175.6666667,0,0.010588235,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE
3,150.25,0,0,71,2065.838165,0.006103286,0.015796946,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,9,125.25,0,0.033333333,0,0,Nov,2,10,4,3,Returning_Visitor,TRUE
0,0,0,0,25,812,0,0.008,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,3,255,0,0.066666667,0,0,Nov,2,5,8,3,Returning_Visitor,TRUE
0,0,0,0,51,6505.333333,0.036,0.050333333,0,0,Dec,2,2,6,1,Returning_Visitor,TRUE
0,0,0,0,7,223,0,0.028571429,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE
5,73.5,1,55,41,1705.041667,0.004545455,0.023982684,7.25975,0,May,2,4,2,2,Returning_Visitor,FALSE
10,322.8333333,1,12,28,866.2166667,0.006451613,0.012903226,0,0,Dec,2,4,7,1,Returning_Visitor,FALSE
4,39.48,0,0,33,549.78,0,0.005555556,0,0,Sep,3,2,4,1,New_Visitor,FALSE
0,0,0,0,40,974.0833333,0.006837607,0.028205128,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,4,44.5,0,0.05,0,0,Dec,2,2,8,2,Returning_Visitor,FALSE
2,42,0,0,16,602,0.014705882,0.044117647,0,0,May,2,2,1,3,Returning_Visitor,FALSE
2,227.6,0,0,115,5284.816825,0,0.002849003,0,0,Oct,2,2,4,4,Returning_Visitor,FALSE
8,117.5,0,0,8,104.5,0,0.016666667,0,0,Nov,1,1,2,2,Returning_Visitor,TRUE
1,0,0,0,45,1296,0,0.013333333,0,0,Nov,2,5,2,3,Returning_Visitor,FALSE
2,20.5,0,0,21,719.7380952,0.004347826,0.010434783,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,8,135.25,0,0.05,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE
0,0,0,0,8,198.9,0.0875,0.116666667,0,0,Jul,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,6,202,0.033333333,0.05,0,0.4,May,2,2,6,4,Returning_Visitor,FALSE
1,8,0,0,6,189.75,0,0.019047619,0,0,Nov,1,1,7,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,1,Returning_Visitor,TRUE
0,0,0,0,2,145.5,0,0.05,0,0,Nov,1,1,3,2,New_Visitor,FALSE
1,19.2,0,0,22,443.8333333,0,0.002380952,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE
3,117.85,0,0,9,492.9,0,0.028571429,29.4620883,0,Aug,4,1,1,1,Returning_Visitor,FALSE
0,0,2,45.75,42,1931.630952,0,0.008333333,0,0,Dec,1,1,6,1,Returning_Visitor,TRUE
0,0,6,97.16666667,81,3466.794048,0.018431373,0.022050322,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
7,381.75,0,0,69,2599.015278,0.011805556,0.034545686,5.560270538,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,27,393.7888889,0,0.032193939,0,0,Nov,3,2,1,11,New_Visitor,TRUE
0,0,0,0,7,141.1666667,0,0.007142857,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
2,292.2,0,0,19,1391.383333,0,0.02,18.84993357,0,Oct,3,2,1,2,New_Visitor,FALSE
0,0,0,0,5,134.5,0.04,0.024,0,0,Nov,3,2,9,3,Returning_Visitor,TRUE
0,0,0,0,52,2086.242857,0.015384615,0.020352564,0,0,Feb,2,2,7,1,Returning_Visitor,FALSE
10,198.2430556,3,276.25,151,4344.919986,0.002531646,0.01196589,0,0,Dec,4,2,4,2,Returning_Visitor,FALSE
3,151,0,0,6,892,0,0.018518519,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE
1,51.5,0,0,12,549.25,0,0.015384615,0,0,Dec,2,2,2,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,1,Other,TRUE
1,65,0,0,13,531,0.033333333,0.05,0,0,May,2,6,3,3,Returning_Visitor,FALSE
8,149.5,0,0,55,2598.991667,0.003278689,0.008196721,48.72995628,0,May,2,4,8,2,Returning_Visitor,TRUE
9,57.95833333,0,0,32,498.2,0,0.010675991,27.61403036,0,Nov,2,2,1,2,Returning_Visitor,FALSE
11,903.7,1,26.2,109,3297.491311,0.006140351,0.010281148,3.870588042,0,Oct,3,2,6,1,Returning_Visitor,FALSE
0,0,0,0,4,39,0,0.05,0,0,May,2,2,8,3,Returning_Visitor,FALSE
5,85.66666667,0,0,25,1194.5,0,0.007692308,11.51923077,0,May,2,2,1,2,New_Visitor,FALSE
1,46.5,2,418.5,88,2085.972565,0,0.006273946,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,23,997.3142857,0,0.039130435,0,0,June,1,1,3,15,Returning_Visitor,TRUE
0,0,0,0,9,193.6666667,0.007407407,0.047619048,0,1,May,1,8,7,4,Returning_Visitor,TRUE
1,27.2,0,0,71,1722.721127,0.005555556,0.034027778,0,0,Jul,2,2,7,1,Returning_Visitor,TRUE
2,19.4,3,45.26666667,10,136.0666667,0,0.052857143,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE
0,0,1,0,23,456.3333333,0.043478261,0.068115942,0,0,May,2,4,3,6,Returning_Visitor,FALSE
20,199.4562728,7,299.0333333,686,23342.08205,0.009853301,0.022771363,0.150650498,0,Aug,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,30,1726.75,0,0.015555556,0,0,Nov,2,4,3,2,New_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,6,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,7,1,Returning_Visitor,FALSE
3,214.6,0,0,59,1992.733333,0.003225806,0.034331797,13.18078221,0,Aug,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,3,75,0.066666667,0.133333333,0,0,Dec,3,2,1,20,Returning_Visitor,FALSE
0,0,0,0,9,231.5,0.022222222,0.044444444,0,0,May,2,2,8,3,Returning_Visitor,FALSE
9,443.2916667,1,0,74,3615.889239,0.007028112,0.016930138,1.119759036,0.8,May,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,20,624.0083333,0.005,0.015178571,0,0,Dec,1,2,3,2,Returning_Visitor,FALSE
1,32.5,0,0,4,73.5,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,FALSE
0,0,0,0,88,1917.683333,0.003409091,0.016287879,0,0.2,May,2,2,3,1,Returning_Visitor,FALSE
3,165.25,0,0,49,1256.383333,0.025133333,0.046907359,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
0,0,1,56,17,1385.833333,0.005882353,0.017647059,39.85866667,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,7,111.6666667,0,0.014285714,0,0,Mar,2,4,1,2,Returning_Visitor,TRUE
3,119.5,0,0,24,347.9166667,0,0.008333333,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE
0,0,0,0,12,402.6,0,0.008333333,0,0,Oct,2,2,3,4,Returning_Visitor,FALSE
8,127.7,3,36,70,1675.525366,0.018181818,0.026731602,15.02583766,0,May,3,2,3,11,Returning_Visitor,FALSE
0,0,0,0,4,54.5,0.1,0.15,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE
1,17.5,0,0,8,163,0,0.011111111,0,0,Mar,3,2,1,2,New_Visitor,TRUE
4,43.5,0,0,39,930.3,0.001190476,0.010997732,0,0,Mar,4,5,1,3,Returning_Visitor,TRUE
0,0,0,0,31,1008.416667,0,0.007881773,0,0,May,2,6,1,2,Returning_Visitor,FALSE
0,0,1,0,1,102,0,0.1,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,15,171.8,0.013333333,0.046666667,0,0,June,2,2,1,2,Returning_Visitor,FALSE
6,98.83333333,1,0,34,1644.857143,0.005,0.0265,0,0,May,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,3,190,0,0.066666667,0,0,Mar,2,7,4,3,Returning_Visitor,TRUE
9,115.4,0,0,29,1514.703333,0.005,0.011342593,4.702065533,0,Jul,3,2,8,1,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,4,1,Returning_Visitor,FALSE
1,12,0,0,63,2138.383333,0,0.012282691,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
3,55,0,0,18,376.5,0.021052632,0.040350877,0,0.4,May,4,2,3,11,Returning_Visitor,FALSE
1,55.4,0,0,29,451.7,0.003448276,0.022988506,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE
1,42,2,80.5,46,838.6833333,0,0.015416667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE
3,40.2,0,0,3,41.3,0,0.011111111,0,0,Oct,2,2,1,2,Returning_Visitor,TRUE
0,0,1,322.4,27,1747.7,0.007692308,0.025641026,0,0,Oct,2,4,5,1,Returning_Visitor,FALSE
3,90.7,3,65.4,13,1036.53178,0.035294118,0.048235852,19.74930078,0,Nov,3,2,1,4,Returning_Visitor,TRUE
1,41.4,0,0,30,558.6111111,0.009090909,0.046464646,0,0,Sep,2,10,2,1,Returning_Visitor,FALSE
0,0,0,0,5,720.5,0.16,0.18,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE
0,0,0,0,3,98,0,0.066666667,0,0,Nov,4,1,6,2,Returning_Visitor,FALSE
1,33,0,0,57,2816.55307,0,0.005858586,0,0,May,2,2,2,1,Returning_Visitor,FALSE
2,209.5,0,0,102,2436.287879,0.051797386,0.060539216,0,0,Oct,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,18,476.1777778,0.05,0.066666667,1.718218835,0,Aug,3,2,5,13,Returning_Visitor,FALSE
0,0,0,0,37,511.1666667,0.018018018,0.036936937,0,1,May,2,2,1,13,Returning_Visitor,TRUE
4,296.75,0,0,10,183.7083333,0.015384615,0.026666667,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE
6,77,3,447,34,1469.702381,0,0.02398374,22.80152439,0,Mar,2,2,1,2,Returning_Visitor,FALSE
1,8,0,0,6,189.75,0,0.019047619,0,0,Nov,1,1,7,2,Returning_Visitor,FALSE
0,0,0,0,8,129,0.025,0.1,0,0.8,May,2,4,1,3,Returning_Visitor,FALSE
0,0,0,0,3,43.4,0.066666667,0.066666667,0,0,Sep,1,1,3,4,Returning_Visitor,FALSE
1,29.2,0,0,13,199.2844444,0,0,0,0,Jul,1,1,1,4,Returning_Visitor,FALSE
0,0,0,0,77,4346.541667,0.003070175,0.023099415,0,0,Mar,4,1,1,2,Returning_Visitor,FALSE
5,436,0,0,7,26,0.066666667,0.075,0,0,May,3,2,2,13,Returning_Visitor,FALSE
0,0,0,0,30,1661.833333,0.027222222,0.071666667,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,31,822.65,0.020689655,0.020804598,0,1,May,1,1,3,4,Returning_Visitor,TRUE
1,162.2,0,0,6,156.2,0.014285714,0.1,0,0,Jul,3,2,3,1,Returning_Visitor,FALSE
3,138.5,6,292,26,807.0833333,0.002083333,0.011458333,0,0,Dec,3,2,1,8,Returning_Visitor,TRUE
2,57,0,0,28,724.0666667,0.007407407,0.017283951,32.98533333,0,May,1,1,1,4,Returning_Visitor,FALSE
8,395.7083333,4,182.8,46,1461.725,0.003773585,0.014375562,13.90010917,0,Nov,1,1,3,3,Returning_Visitor,TRUE
0,0,0,0,13,365.75,0,0.030769231,0,1,May,3,2,3,4,Returning_Visitor,TRUE
16,284.85,0,0,276,4758.380638,0.001034483,0.007306262,27.43209507,0,May,4,1,3,1,Returning_Visitor,TRUE
5,1023,0,0,46,4681.894444,0.008,0.024380952,0,0.8,May,2,2,7,13,Returning_Visitor,FALSE
9,965.5,0,0,30,1895.133333,0.005405405,0.011186186,0,0,Dec,3,2,3,2,Returning_Visitor,TRUE
2,20.2,0,0,27,2129.8,0.012903226,0.051612903,6.476760366,0,Sep,2,6,3,3,Returning_Visitor,FALSE
0,0,0,0,9,195.25,0.022222222,0.081481481,0,0,Nov,1,1,8,10,Returning_Visitor,FALSE
0,0,0,0,10,1678.333333,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,9,296.3928571,0,0.025,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,3,0,0.2,0.2,0,0.2,May,3,2,1,4,Returning_Visitor,FALSE
8,993.0833333,1,28.5,90,2776.013582,0.002380952,0.017256944,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE
3,55,0,0,48,1085.078571,0.015833333,0.013690476,0,0,May,3,2,2,3,Returning_Visitor,FALSE
0,0,0,0,7,72.25,0.114285714,0.142857143,0,0,Dec,1,1,4,3,Returning_Visitor,TRUE
0,0,0,0,7,376.7,0,0,53.6853974,0,Aug,2,2,1,2,New_Visitor,FALSE
0,0,2,485.8333333,89,3747.814286,0.013636364,0.030211039,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
4,47.3,1,0,32,1870.966667,0,0.037037037,0,0,Aug,2,2,9,2,Returning_Visitor,FALSE
0,0,0,0,8,125,0,0.025,0,0,May,2,2,1,1,Returning_Visitor,TRUE
0,0,2,19,22,2267.833333,0,0.041666667,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,27,1192.22619,0,0.0016,0,0,May,3,2,3,4,Returning_Visitor,TRUE
3,45.8,0,0,63,2435.697531,0.00952381,0.017460317,0,0,Jul,3,2,4,3,Returning_Visitor,FALSE
0,0,0,0,4,123.3,0,0,67.98927956,0,Oct,1,1,1,2,Returning_Visitor,FALSE
1,0,0,0,3,178.5,0,0.066666667,8.04958574,0,Sep,2,6,2,1,Returning_Visitor,FALSE
0,0,0,0,19,522,0.021052632,0.034210526,0,0,May,2,2,7,2,Returning_Visitor,FALSE
0,0,0,0,15,292.6944444,0,0.005128205,54.98,0,May,3,2,4,4,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE
0,0,0,0,4,0,0.2,0.2,0,0.6,May,3,2,1,3,Returning_Visitor,FALSE
6,109.2,0,0,31,663.2777778,0.005882353,0.007058824,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,61,1636.466667,0,0.009289617,0,0,Nov,2,2,1,2,New_Visitor,FALSE
0,0,0,0,8,186,0,0.044444444,0,0,Dec,2,2,1,10,Returning_Visitor,FALSE
0,0,0,0,11,124.2166667,0,0.075757576,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE
9,250.0833333,2,30.5,155,4643.283732,0.002073171,0.007466851,10.11599409,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,7,126,0.028571429,0.057142857,0,0,Mar,2,5,2,10,Returning_Visitor,FALSE
0,0,0,0,27,783.25,0.014814815,0.033227513,0,0.6,May,2,10,3,3,Returning_Visitor,FALSE
3,177,0,0,3,184.5,0.04,0.033333333,0,0,May,3,2,4,11,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,6,4,Returning_Visitor,FALSE
0,0,0,0,27,1224.541667,0,0.024691358,0,0,Dec,4,2,1,2,New_Visitor,TRUE
18,257.5625,3,70.25,247,10415.32566,0.011229304,0.029681426,0,0,Nov,2,2,6,1,Returning_Visitor,FALSE
5,52,0,0,16,866.5,0,0.011764706,0,0,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE
3,32,0,0,15,371.25,0,0.011764706,0,0,Nov,1,8,4,11,Returning_Visitor,FALSE
0,0,0,0,24,778.1666667,0,0.0125,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,5,1289,0.066666667,0.084,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
4,103,0,0,32,1092.183333,0,0.00625,0,0,Jul,2,2,6,1,Returning_Visitor,FALSE
4,55,0,0,16,284.9,0.003333333,0.033333333,18.8649,0,Mar,1,1,2,10,Returning_Visitor,FALSE
5,267.5,0,0,5,62.5,0.022222222,0.044444444,0,0,Mar,2,2,2,3,New_Visitor,TRUE
6,132.025,3,79.7,45,1620.141667,0,0.009333333,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,3,34,0,0.066666667,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,6,106.5,0,0.033333333,0,0,May,1,1,1,3,Returning_Visitor,FALSE
13,83.9952381,2,99.8,24,364.9619048,0,0.018181818,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,37,565.38,0.024324324,0.054954955,0,0,Jul,2,2,1,1,Returning_Visitor,FALSE
6,86.32857143,4,24,131,5619.384897,0.01294547,0.035488294,3.61382908,0,Nov,3,2,1,2,Returning_Visitor,FALSE
0,0,0,0,12,819.9166667,0.005555556,0.040833333,0,0,May,1,1,2,3,Returning_Visitor,TRUE
0,0,0,0,6,106,0.04,0.08,0,0,May,3,2,1,3,Returning_Visitor,FALSE
9,122.5171429,0,0,167,3890.865924,0.002339181,0.009653998,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE
5,50,0,0,234,5246.435176,0.002616034,0.011613896,21.03233592,0,Nov,2,2,3,3,Returning_Visitor,FALSE
7,154.9333333,0,0,31,910.04,0.018181818,0.052020202,5.316109207,0,Jul,1,1,3,1,Returning_Visitor,FALSE
0,0,0,0,4,41.4,0.075,0.125,0,0,Jul,3,2,6,1,Returning_Visitor,FALSE
1,61.25,3,1083,14,2230.5,0,0.011764706,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,14,380.5,0.014285714,0.028571429,0,0,Feb,2,2,1,1,Returning_Visitor,FALSE
